STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
108900265,미아역1번출구,127.0258843935,37.6275568794,09942,마을버스
108900264,수유시장,127.0240584476,37.6321924359,09943,마을버스
108900263,요진아파트,127.026553857,37.6336246217,09944,마을버스
108900262,우일빌딩앞,127.0274879166,37.634811133,09945,마을버스
108900261,신구.한일아파트입구,127.0296336871,37.6256574148,09946,마을버스
108900260,대성빌라정문,127.0301941441,37.6248255726,09947,마을버스
108900259,달팽이계단,127.0309176532,37.623820677,09948,마을버스
108900258,한영교회,127.0320253405,37.6231743045,09949,마을버스
108900273,한국전력공사,127.0247048513,37.6305370136,09950,마을버스
107900301,창문여고앞,127.0353820571,37.6118839664,09994,마을버스
109000001,도봉산역,127.0455120837,37.689202857,10001,중앙차로
109000002,도봉산역,127.045813,37.688568,10002,중앙차로
109000003,도봉한신아파트,127.0459850042,37.6839229454,10003,중앙차로
109000004,도봉한신아파트,127.046067,37.682672,10004,중앙차로
109000005,서울북부지방법원.검찰청.도봉역성황당,127.0449581366,37.6777606492,10005,중앙차로
109000006,서울북부지방법원.검찰청.도봉역성황당,127.045103,37.677262,10006,중앙차로
109000007,신도봉사거리,127.044147339,37.673289362,10007,중앙차로
109000008,신도봉사거리,127.044333,37.67275,10008,중앙차로
109000009,도봉소방서.방학역남부,127.0429308393,37.6661748051,10009,중앙차로
109000010,도봉소방서.방학역남부,127.043051246,37.66567657,10010,중앙차로
109000011,도봉보건소,127.0407623758,37.6589364195,10011,중앙차로
109000012,도봉보건소.북한산아이파크아파트,127.040517,37.658205,10012,중앙차로
109000013,도봉구민회관.도봉문화원,127.0381736668,37.6545598452,10013,중앙차로
109000014,도봉구민회관.도봉문화원,127.037977,37.653968,10014,중앙차로
109000015,쌍문역,127.0347686574,37.6488174173,10015,중앙차로
109000016,쌍문역,127.0344600639,37.6480714136,10016,중앙차로
109000017,우이교.한일병원입구,127.0326524367,37.6452929962,10017,중앙차로
109000018,우이교.한일병원입구,127.03242,37.644652,10018,중앙차로
109000019,신도봉시장.도봉구청.방학역북부,127.0436499626,37.6699992027,10019,중앙차로
109000020,신도봉시장.도봉구청.방학역북부,127.043757,37.669197,10020,중앙차로
109000023,도봉1동우체국,127.0456109086,37.6826140348,10103,일반차로
109000024,도봉동한신아파트,127.0459586654,37.6821047926,10104,일반차로
109000407,녹천역3번출구,127.0524268652,37.643222946,10105,일반차로
109000025,서울북부지방법원.검찰청.도봉역성황당,127.0451325639,37.6771834389,10107,일반차로
109000026,서울북부지방법원.검찰청.도봉역성황당,127.0446529158,37.6770277354,10108,일반차로
109000027,도봉견인차량보관소,127.0446001847,37.6741632354,10109,일반차로
109000028,도봉견인차량보관소,127.0441500898,37.6741048347,10110,일반차로
109000029,방학역1번출구,127.0437945509,37.6692437083,10111,일반차로
109000030,도봉소방서,127.043188402,37.6656756185,10113,일반차로
109000031,도봉소방서,127.0425798048,37.6651007798,10114,일반차로
109000032,방학사거리.바로선병원,127.0422791488,37.6612173924,10115,일반차로
109000033,방학사거리,127.0421039333,37.6622176747,10116,일반차로
109000034,도봉보건소,127.0402286427,37.6575128224,10117,일반차로
109000036,함석헌기념관.정의여중고,127.0373872846,37.6526308865,10119,일반차로
109000037,함석헌기념관.정의여중고,127.0365880712,37.6521851028,10120,일반차로
109000038,도봉구민회관.도봉문화원,127.0382221679,37.6541047846,10121,일반차로
109000039,도봉구민회관.도봉문화원,127.0381420661,37.6548202673,10122,일반차로
109000040,쌍문역.쌍문시장,127.0340974005,37.6480246628,10124,일반차로
109000041,쌍문역.쌍리단길,127.0342799955,37.6475318122,10126,일반차로
109000042,우이교앞,127.0321793259,37.643993768,10127,일반차로
109000044,서울북부지방법원.검찰청.성우아파트,127.048374262,37.676134203,10129,일반차로
109000045,서울북부지방법원.검찰청.성우아파트,127.0477862346,37.6758077674,10130,일반차로
109000046,법조타운공영주차장,127.0473367635,37.6747549533,10131,일반차로
109000047,법조타운공영주차장,127.046582,37.673315,10132,일반차로
109000048,도봉구청,127.0463337031,37.6689552465,10133,일반차로
109000049,도봉구청,127.0460153661,37.6688382917,10134,일반차로
109000050,방학1동대상타운현대.삼성아파트,127.0464385387,37.665833356,10135,일반차로
109000051,방학1동삼성.대상타운현대아파트,127.0460053525,37.6663876289,10136,일반차로
109000052,창동성원.쌍용아파트,127.0494952497,37.6604251641,10137,일반차로
109000053,창동쌍용아파트,127.04877913,37.6604967889,10138,일반차로
109000054,자운고등학교앞,127.0500065597,37.658932863,10139,일반차로
109000055,자운고등학교앞,127.0496686321,37.6586807038,10140,일반차로
109000056,창동동아청솔아파트,127.0498048344,37.6566813833,10141,일반차로
109000057,창동동아청솔아파트,127.0495822895,37.656671335,10142,일반차로
109000058,창동농협물류센터,127.0503385996,37.6549321325,10143,일반차로
109000059,창동농협물류센터,127.0512466785,37.6542124806,10144,일반차로
109000060,창동농협물류센터,127.0510007909,37.6538281446,10145,일반차로
109000061,창동역1번출구.노원세무서,127.0505902348,37.6535907021,10146,일반차로
109000062,창동동아아파트,127.051465,37.651933,10147,일반차로
109000063,창동동아아파트,127.0514438738,37.6513525023,10148,일반차로
109000064,창동주공19단지,127.0523899949,37.6490406835,10149,일반차로
109000065,창동주공19단지,127.0520286111,37.6492264659,10150,일반차로
109000066,창동주공18단지,127.0530436187,37.6470625209,10151,일반차로
109000067,창동주공18단지,127.0527729177,37.6472653853,10152,일반차로
109000068,도봉산입구,127.0407179415,37.6870828083,10153,일반차로
109000069,도봉산성당,127.0441871881,37.6873184373,10154,일반차로
109000070,김근태기념도서관,127.0440286782,37.6874938159,10155,일반차로
109000071,도봉역,127.0466814888,37.6803220296,10156,일반차로
109000072,도봉역.도봉래미안아파트,127.0470845566,37.6803959104,10157,일반차로
109000073,노원교,127.0490169573,37.6794237641,10158,일반차로
109000074,노원교,127.0491191453,37.6796543968,10159,일반차로
109000075,성대야구장.노원교앞,127.049212,37.678442,10160,일반차로
109000076,천주교도봉동교회,127.0427070454,37.6712158708,10161,일반차로
109000077,천주교도봉동교회,127.0428107756,37.6713119921,10162,일반차로
109000078,오봉초등학교,127.0391794072,37.6705203068,10163,일반차로
109000079,오봉초등학교,127.0393403556,37.6707868238,10164,일반차로
109000080,방학2동제4공영주차장,127.0366363352,37.6694362247,10165,일반차로
109000081,방학2동제4공영주차장,127.03657,37.66956,10166,일반차로
109000082,방학2동주민센터,127.0348108899,37.6682136969,10167,일반차로
109000083,방학2동주민센터,127.0346224327,37.6682708426,10168,일반차로
109900164,신방학중학교앞,127.0279943718,37.6637196179,10172,일반차로
109000088,방학동신우빌라,127.03514,37.664078,10173,일반차로
109000089,방학동신우빌라,127.0348959433,37.6641158948,10174,일반차로
109000090,방학동삼익세라믹,127.03493,37.661672,10175,일반차로
109000091,방학동삼익세라믹,127.0346738125,37.6617551365,10176,일반차로
109000092,쌍문동청구아파트,127.0350817617,37.6597398904,10177,일반차로
109000093,쌍문동청구아파트,127.0348107133,37.6596243231,10178,일반차로
109000094,샘말어린이공원,127.0318158985,37.6686672058,10179,일반차로
109000095,방학중학교정문,127.034428,37.666488,10180,일반차로
109000096,방학중학교정문,127.0341413947,37.6665470787,10181,일반차로
109000097,신한은행방학동지점,127.0372935845,37.6634557599,10182,일반차로
109000098,신한은행방학동지점,127.037197641,37.6632312342,10183,일반차로
109000099,연산군.정의공주묘,127.02332141,37.6617317184,10184,일반차로
109000100,연산군.정의공주묘,127.0231445962,37.6620015247,10185,일반차로
109000101,방학동신동아타워,127.028111025,37.6616802914,10186,일반차로
109000102,방학동신동아타워,127.028692,37.662028,10187,일반차로
109000103,방학3동신동아프라자,127.027558,37.661225,10188,일반차로
109000104,방학동신동아아파트,127.0313834612,37.6619831294,10189,일반차로
109000105,방학동신동아아파트,127.03202,37.662362,10190,일반차로
109000106,방학초등학교,127.0342414798,37.6623619933,10191,일반차로
109000107,방학초등학교,127.034113,37.662595,10192,일반차로
109000108,신한은행방학동지점,127.037002395,37.6626546059,10193,일반차로
109000109,신한은행방학동지점,127.036807,37.662933,10194,일반차로
109000110,방학사거리,127.0406167927,37.6627158579,10195,일반차로
109000111,방학사거리,127.0403874289,37.6629772212,10196,일반차로
109000112,서울문화고등학교,127.046309519,37.6628720833,10197,일반차로
109000113,서울문화고등학교,127.047821244,37.662343449,10198,일반차로
109000114,서울문화고등학교,127.0480629127,37.6626297182,10199,일반차로
109000115,쌍문동청한빌라,127.0150062055,37.6574593323,10200,일반차로
109000116,쌍문동청한빌라,127.014762,37.657732,10201,일반차로
109000117,쌍문동우이빌라,127.0190078891,37.6572501084,10202,일반차로
109000118,쌍문동우이빌라,127.0180163153,37.6574304604,10203,일반차로
109000119,초당초등학교,127.0230480688,37.6574025551,10204,일반차로
109000120,초당초등학교,127.022295,37.657531,10205,일반차로
109000121,방학동우성아파트,127.0242705926,37.6574046264,10206,일반차로
109000122,방학동우성.청구아파트,127.0251,37.657656,10207,일반차로
109000123,방학3동신동아프라자,127.0277400677,37.6608342669,10208,일반차로
109000124,방학3동주민센터,127.0276286112,37.6598133715,10209,일반차로
109000125,쌍문동금호타운2차.성원아파트,127.0289334878,37.6576477672,10210,일반차로
109000126,쌍문동성원.금호타운2차아파트,127.0287373024,37.6578472924,10211,일반차로
109000127,쌍문동한양.현대아파트,127.0314515194,37.6578398426,10212,일반차로
109000128,쌍문동현대.한양아파트,127.0313205806,37.6580003804,10213,일반차로
109000129,쌍문동삼익.금호1차아파트,127.0347919771,37.658048383,10214,일반차로
109000130,쌍문동금호1차.삼익아파트,127.0345433384,37.6582514168,10215,일반차로
109000131,도봉구보건소앞,127.0375306952,37.6572458182,10216,일반차로
109000132,도봉구보건소앞,127.0375891737,37.6574389797,10217,일반차로
109000133,북서울교회,127.0136533178,37.6572562221,10218,일반차로
